juncCoord	type	filtered	reason	nbTotal(spanning+consistent)	nbSpanningReads	nbStaggered	percStaggered	nbMulti	percMulti	nbConsistentPE	nbInconsistentPE	percInconsistentPE	overlapA	overlapB	distExonBoundaryA	distExonBoundaryB	blastAlignLen	blastAlignSim	donorSS	acceptorSS	beg	end	sameChrStr	okGxOrder	dist	gnIdsA	gnIdsB	gnNamesA	gnNamesB	gnTypesA	gnTypesB	juncSpanningReadsIds	consistentPEIds	inconsistentPEIds
chr7_142494579_+:chr7_142498725_+	readthrough	0	na	19	18	15	83.3333	5	27.7778	1	0	0	49	100	0	0	na	na	GT	AG	142494480	142498816	1	1	4146	ENSG00000211767.1	ENSG00000211772.4	TRBJ2-3	TRBC2	TR_J_gene	TR_C_gene	C1EF5ACXX130117:4:2114:15405:61451/2,C1E5MACXX130111:4:1310:18597:90601/1,C1FGVACXX130122:2:1201:14492:92752/2,C1DVPACXX130111:4:2308:9461:14497/1,C1E5MACXX130111:8:1115:4462:56722/1,D1JYHACXX130117:5:1310:13211:98768/2,C1FGVACXX130122:2:2116:2846:30730/2,D1JYHACXX130117:4:2110:12804:40266/1,D1JYHACXX130117:1:1208:3772:82574/2,C1E2NACXX130117:8:2114:11430:3368/1,C1E5MACXX130111:4:1311:14470:66448/2,C1EF5ACXX130117:2:2211:4664:59720/1,C1E5MACXX130111:8:1214:15770:39634/1,D1JYHACXX130117:4:2213:5284:97761/2,C1E5MACXX130111:8:1115:4462:56722/2,C1EF5ACXX130117:2:1316:10363:96969/2,C1FGVACXX130122:7:2108:17780:66499/1,C1FGVACXX130122:2:2216:4940:58217/1,	C1E2NACXX130117:8:2315:18864:68901,	na
chr14_38065213_+:chr14_37969113_+	inverted	0	na	11	10	10	100	0	0	1	2	66.6667	100	100	0	0	na	na	GT	AG	38065135	37969190	1	0	na	ENSG00000139865.12	ENSG00000151338.14	TTC6	MIPOL1	protein_coding	protein_coding	C1EF5ACXX130117:2:2204:1442:15673/1,C1EF5ACXX130117:4:1108:3831:14904/1,C1FGVACXX130122:3:1314:16995:76845/2,C1FGVACXX130122:7:2101:5011:70451/2,D1JYHACXX130117:5:2209:15219:51836/1,C1EF5ACXX130117:2:2204:1442:15673/2,C1FGVACXX130122:3:1102:6705:43153/1,C1EF5ACXX130117:7:2203:14104:20819/2,C1FGVACXX130122:3:1314:16995:76845/1,C1FGVACXX130122:2:1202:11034:29555/2,	C1E5MACXX130111:4:1305:12282:47551,	C1FGVACXX130122:3:2208:4541:34143,C1E2NACXX130117:8:1116:12458:20308,
chr12_46781755_+:chr12_47046173_+	intrachromosomal	0	na	5	4	4	100	1	25	1	1	50	100	100	0	0	na	na	GT	AG	46781656	47046227	1	1	264418	ENSG00000257261.1	ENSG00000272369.1	RP11-96H19.1	RP11-446N19.1	lincRNA	lincRNA	D1JYHACXX130117:5:2116:14759:78375/1,C1FGVACXX130122:2:2113:9173:23630/2,D1JYHACXX130117:4:2211:17437:14069/2,C1FGVACXX130122:3:1115:3118:61117/2,	C1DVPACXX130111:4:2109:7102:71498,	D1JYHACXX130117:4:1214:19826:93765,
chr1_225971070_+:chr1_226016426_+	readthrough	0	na	7	6	2	33.3333	5	83.3333	1	0	0	100	100	0	0	na	na	GT	AG	225971016	226016525	1	1	45356	ENSG00000143742.8	ENSG00000143819.8	SRP9	EPHX1	protein_coding	protein_coding	D1JYHACXX130117:4:1308:9772:64249/2,C1FGVACXX130122:1:2304:5744:70032/2,C1E2NACXX130117:8:1311:6267:78628/2,C1E2NACXX130117:5:2110:8124:71139/1,C1DVPACXX130111:4:2207:7265:26885/1,C1FGVACXX130122:2:1211:4674:42079/1,	D1JYHACXX130117:1:2106:3406:19661,	na
chr17_72786435_+:chr17_37686884_+	inverted	0	na	22	15	12	80	2	13.3333	7	2	22.2222	100	100	0	0	na	na	GT	AG	72786350	37686965	1	0	na	ENSG00000109066.9	ENSG00000167258.9	TMEM104	CDK12	protein_coding	protein_coding	C1E5MACXX130111:8:1311:8414:49799/1,C1FGVACXX130122:2:2209:15266:23457/2,C1EF5ACXX130117:7:2216:14266:78230/1,C1EF5ACXX130117:4:2312:12179:35084/2,C1EF5ACXX130117:2:1313:5694:41569/2,C1FGVACXX130122:5:1111:16414:16951/2,C1EF5ACXX130117:4:1209:14958:39346/1,C1E2NACXX130117:8:2305:4388:78881/1,C1DVPACXX130111:4:1114:12355:12546/1,C1FGVACXX130122:1:2309:4466:41151/2,C1EF5ACXX130117:4:1209:14958:39346/2,D1JYHACXX130117:1:1215:17471:18057/1,C1EF5ACXX130117:4:2214:18433:99977/2,C1FGVACXX130122:5:1302:13588:5553/2,C1E2NACXX130117:8:1109:12007:63019/1,	C1E5MACXX130111:4:1309:21180:41751,C1FGVACXX130122:3:1202:16112:39375,C1FGVACXX130122:1:2113:15353:35115,C1FGVACXX130122:1:2108:11910:31200,C1DVPACXX130111:4:1104:6110:38831,C1FGVACXX130122:7:2216:12525:97570,C1EF5ACXX130117:4:1109:16860:87467,	D1JYHACXX130117:4:1312:13233:70406,C1E2NACXX130117:8:1304:18913:100521,
chr17_61176718_+:chr17_65346452_-	interstrand	0	na	16	14	13	92.8571	0	0	2	0	0	100	100	0	0	na	na	GT	AG	61176634	65346375	0	na	na	ENSG00000170921.10	ENSG00000197170.5	TANC2	PSMD12	protein_coding	protein_coding	C1EF5ACXX130117:4:2101:5435:90914/1,D1JYHACXX130117:4:2106:14797:86427/1,C1EF5ACXX130117:4:2203:8045:97939/1,C1FGVACXX130122:1:1309:4221:90741/1,C1EF5ACXX130117:7:2213:13949:80977/1,C1E5MACXX130111:4:2201:10048:55736/1,C1FGVACXX130122:7:1312:15995:8323/1,C1E5MACXX130111:4:1201:9568:40853/2,D1JYHACXX130117:4:2106:14797:86427/2,C1FGVACXX130122:7:1309:10798:11618/1,C1EF5ACXX130117:4:2101:5435:90914/2,C1DVPACXX130111:4:1312:10171:15113/1,D1JYHACXX130117:1:2113:16979:39564/2,C1EF5ACXX130117:4:2203:8045:97939/2,	C1E2NACXX130117:5:1315:7723:19700,D1JYHACXX130117:4:1312:12130:92367,	na
chr11_65063461_+:chr11_65088015_+	readthrough	0	na	8	7	6	85.7143	2	28.5714	1	0	0	100	100	0	0	na	na	GT	AG	65063369	65088110	1	1	24554	ENSG00000014138.4	ENSG00000149798.3	POLA2	CDC42EP2	protein_coding	protein_coding	C1E5MACXX130111:8:2308:4932:6052/2,C1E5MACXX130111:8:2308:4932:6052/1,D1JYHACXX130117:1:2214:9538:8571/1,C1EF5ACXX130117:4:2302:19484:88259/1,C1FGVACXX130122:3:1301:15563:88584/2,C1FGVACXX130122:3:1301:15563:88584/1,C1FGVACXX130122:1:1107:18696:97515/2,	C1EF5ACXX130117:4:2209:19421:3323,	na
chr1_180953813_-:chr1_180920054_-	readthrough	0	na	4	3	2	66.6667	2	66.6667	1	0	0	100	100	0	0	na	na	GT	AG	180953886	180919964	1	1	33759	ENSG00000135823.9	ENSG00000232586.1	STX6	RP11-46A10.4	protein_coding	antisense	C1EF5ACXX130117:2:2106:8690:30288/1,D1JYHACXX130117:4:1105:5994:48855/2,D1JYHACXX130117:4:1105:5994:48855/2,	C1EF5ACXX130117:7:2314:12386:71653,	na
chr1_6268741_-:chr1_6265473_-	readthrough	0	na	6	4	4	100	1	25	2	0	0	100	100	0	0	na	na	GT	AG	6268796	6265377	1	1	3268	ENSG00000116251.5	ENSG00000226944.1	RPL22	RP1-120G22.11	protein_coding	antisense	C1FGVACXX130122:7:2316:9425:62244/1,C1E5MACXX130111:8:2210:11346:16866/2,C1FGVACXX130122:7:2102:19425:45860/2,C1FGVACXX130122:7:2316:9425:62244/2,	C1FGVACXX130122:3:2313:17777:75082,C1FGVACXX130122:2:1105:9985:87286,	na
chr1_225965714_+:chr1_226016426_+	readthrough	0	na	30	29	7	24.1379	25	86.2069	1	0	0	100	100	0	0	na	na	GT	AG	225965615	226016525	1	1	50712	ENSG00000143742.8	ENSG00000143819.8	SRP9	EPHX1	protein_coding	protein_coding	D1JYHACXX130117:4:1308:9772:64249/2,C1FGVACXX130122:1:2304:5744:70032/2,C1E2NACXX130117:8:1311:6267:78628/2,C1E2NACXX130117:5:2110:8124:71139/1,C1DVPACXX130111:4:2207:7265:26885/1,C1EF5ACXX130117:2:2105:11399:88223/1,C1EF5ACXX130117:4:2215:10490:100509/1,D1JYHACXX130117:5:2208:3526:39278/1,D1JYHACXX130117:5:1212:20667:55848/1,D1JYHACXX130117:1:1111:14161:11156/1,C1FGVACXX130122:5:1304:3439:89094/1,C1FGVACXX130122:3:2315:13055:9192/2,C1FGVACXX130122:1:2213:14209:54364/1,C1EF5ACXX130117:4:1315:13076:76113/1,C1EF5ACXX130117:4:1311:3331:33390/2,C1EF5ACXX130117:2:2112:16261:71917/2,C1E5MACXX130111:4:2208:6186:99826/1,C1E5MACXX130111:4:1114:17461:73255/2,C1E2NACXX130117:8:2201:12211:84625/2,C1DVPACXX130111:4:1103:20930:37070/1,C1EF5ACXX130117:2:2105:11399:88223/2,D1JYHACXX130117:4:2106:15285:53259/1,D1JYHACXX130117:5:1116:14426:53834/2,D1JYHACXX130117:5:1108:5385:96373/2,C1FGVACXX130122:7:1201:19449:12877/2,C1FGVACXX130122:2:1110:4484:17531/1,C1FGVACXX130122:1:1303:18061:61229/1,C1E5MACXX130111:8:1314:16453:82696/2,C1E2NACXX130117:5:1206:3774:91293/1,	D1JYHACXX130117:1:2106:3406:19661,	na
