juncCoord	type	filtered	reason	nbTotal(spanning+consistent)	nbSpanningReads	nbStaggered	percStaggered	nbMulti	percMulti	nbConsistentPE	nbInconsistentPE	percInconsistentPE	overlapA	overlapB	distExonBoundaryA	distExonBoundaryB	blastAlignLen	blastAlignSim	donorSS	acceptorSS	beg	end	sameChrStr	okGxOrder	dist	gnIdsA	gnIdsB	gnNamesA	gnNamesB	gnTypesA	gnTypesB	juncSpanningReadsIds	consistentPEIds	inconsistentPEIds
chr11_71159931_+:chr11_71166156_+	readthrough	0	na	3	1	1	100	0	0	2	0	0	100	100	0	0	na	na	GT	AG	71159869	71166193	1	1	6225	ENSG00000254682.1	ENSG00000172890.7	RP11-660L16.2	NADSYN1	antisense	protein_coding	C29TWACXX130819:8:2210:8446:67718/2,	D2BCKACXX130819:2:2110:17700:83378,D2FUTACXX130901:6:1202:12442:99046,	na
chr22_40762502_+:chr22_40796700_+	readthrough	0	na	13	12	6	50	10	83.3333	1	0	0	100	100	0	0	na	na	GT	AG	40762459	40796799	1	1	34198	ENSG00000239900.7	ENSG00000100359.16	ADSL	SGSM3	protein_coding	protein_coding	D2FGHACXX130903:7:2104:16290:37812/2,D2B83ACXX130818:7:1113:11546:78503/1,D2FGHACXX130903:8:1301:16272:39864/1,D2FGHACXX130903:8:1301:16272:39864/1,D2FGHACXX130903:8:1301:16272:39864/1,D2BCKACXX130819:2:2307:19237:45577/2,H13N7ADXX130815:1:1103:8142:25724/1,C29TWACXX130819:1:1111:4159:69796/1,D2BCKACXX130819:8:1313:9323:35129/1,D2B75ACXX130819:7:1102:5534:51700/1,C29TWACXX130819:2:1203:15726:64846/1,C29TWACXX130819:2:1203:15726:64846/1,	D2FGHACXX130903:4:2104:18289:99454,	na
chr9_131904831_+:chr9_131971148_+	readthrough	0	na	3	2	2	100	0	0	1	0	0	100	100	0	0	na	na	GT	AG	131904744	131971218	1	1	66317	ENSG00000119383.15	ENSG00000204055.4	PPP2R4	RP11-247A12.2	protein_coding	antisense	C29TWACXX130819:2:2313:11749:30864/1,D2B75ACXX130819:4:1114:1558:87819/2,	D2B83ACXX130818:6:1306:9824:77335,	na
chr8_128806980_+:chr10_122334643_+	interchromosomal	0	na	3	1	1	100	0	0	2	0	0	100	100	0	0	na	na	GT	AG	128806897	122334659	0	na	na	ENSG00000249859.3	ENSG00000203805.6	PVT1	PPAPDC1A	processed_transcript	protein_coding	D2BCKACXX130819:5:2103:6949:58310/2,	D2FGHACXX130903:7:1312:9403:47141,D2BCKACXX130819:2:2102:11042:7940,	na
chr4_120240691_-:chr4_120219934_-	readthrough	0	na	13	7	6	85.7143	3	42.8571	6	0	0	100	100	0	0	na	na	GT	AG	120240789	120219839	1	1	20757	ENSG00000145384.3	ENSG00000164096.10	FABP2	C4orf3	protein_coding	protein_coding	C29TWACXX130819:4:2306:1318:60994/2,D2FGHACXX130903:2:2113:13759:84263/1,D2B75ACXX130819:2:1216:11527:79629/1,D2B83ACXX130818:5:2312:18312:75741/1,C29TWACXX130819:4:2306:1318:60994/1,D2B75ACXX130819:4:2104:7312:56962/2,D2FGHACXX130903:8:2204:12120:40870/1,	H13N7ADXX130815:2:2209:19537:7278,D2FGHACXX130903:7:1113:20213:82173,C29TWACXX130819:8:2215:11848:57863,D2B83ACXX130818:8:2107:2310:19765,D2B75ACXX130819:4:2107:9916:99072,D2FGHACXX130903:4:2202:7549:47096,	na
chr3_113163588_-:chr3_113160501_-	readthrough	0	na	10	6	5	83.3333	2	33.3333	4	0	0	100	50.5618	2023	44	na	na	GT	AG	113163668	113160413	1	1	3087	ENSG00000163611.7	ENSG00000206530.4	SPICE1	WDR52	protein_coding	protein_coding	D2B75ACXX130819:1:2208:13862:65102/1,D2B75ACXX130819:1:2208:13862:65102/1,D2BCKACXX130819:6:1114:10921:75019/2,D2BCKACXX130819:5:2208:16513:65206/1,D2FGHACXX130903:3:1104:17700:81997/2,D2FGHACXX130903:3:1116:7668:82340/1,	D2BCKACXX130819:1:2108:12096:48626,D2FUTACXX130901:5:2208:6462:26858,D2FUTACXX130901:7:2213:20867:15843,D2FGHACXX130903:5:1303:4728:74342,	na
chr12_46781755_+:chr12_47046173_+	intrachromosomal	0	na	3	1	1	100	0	0	2	0	0	100	100	0	0	na	na	GT	AG	46781680	47046197	1	1	264418	ENSG00000257261.1	ENSG00000272369.1	RP11-96H19.1	RP11-446N19.1	lincRNA	lincRNA	D2FGHACXX130903:2:2204:2362:55356/1,	D2FGHACXX130903:7:2302:13141:80565,D2B83ACXX130818:8:1304:17451:9135,	na
chr8_128903244_+:chr10_122334643_+	interchromosomal	0	na	3	1	1	100	0	0	2	0	0	100	100	0	0	na	na	GT	AG	128903185	122334683	0	na	na	ENSG00000249859.3	ENSG00000203805.6	PVT1	PPAPDC1A	processed_transcript	protein_coding	C29TWACXX130819:7:1315:16202:74514/1,	D2FGHACXX130903:7:1312:9403:47141,D2BCKACXX130819:2:2102:11042:7940,	na
chr2_236403493_+:chr2_236415597_+	readthrough	0	na	14	13	12	92.3077	1	7.69231	1	0	0	100	100	0	0	na	na	GT	AG	236403404	236415692	1	1	12104	ENSG00000157985.13	ENSG00000235529.1	AGAP1	AGAP1-IT1	protein_coding	sense_intronic	D2B75ACXX130819:5:2216:17366:25003/2,D2FGHACXX130903:1:1210:19492:40444/2,C29TWACXX130819:5:2212:6951:72271/2,D2FGHACXX130903:1:2312:15562:70491/2,D2FGHACXX130903:5:1316:4617:30048/1,D2B83ACXX130818:7:2214:2855:49662/1,D2FGHACXX130903:5:2116:4669:71544/2,D2B83ACXX130818:7:1307:5440:71166/2,C29TWACXX130819:6:2314:1352:92719/2,D2B83ACXX130818:5:1210:6297:64896/2,C29TWACXX130819:6:2314:1352:92719/1,D2FGHACXX130903:4:1211:11685:31707/2,C29TWACXX130819:8:2112:17437:93547/1,	D2FUTACXX130901:5:1305:2504:97097,	na
chr8_128806980_+:chr8_128433208_-	interstrand	0	na	6	1	1	100	0	0	5	1	16.6667	100	100	0	0	na	na	GT	AG	128806928	128433161	0	na	na	ENSG00000249859.3	ENSG00000246228.2	PVT1	CASC8	processed_transcript	antisense	D2BCKACXX130819:5:1101:1544:60750/2,	C29TWACXX130819:1:2213:12432:86640,C29TWACXX130819:1:2210:19713:66375,D2FGHACXX130903:5:1216:1475:57340,C29TWACXX130819:7:2211:19789:58770,D2FGHACXX130903:5:1305:6882:44003,	D2FGHACXX130903:4:2208:1392:77298,
chr19_41198856_-:chr19_41192900_-	readthrough	0	na	3	2	2	100	0	0	1	3	75	100	100	0	0	na	na	GT	AG	41198900	41192819	1	1	5956	ENSG00000123815.7	ENSG00000105245.5	ADCK4	NUMBL	protein_coding	protein_coding	D2FGHACXX130903:4:2106:6948:74319/1,D2BCKACXX130819:7:1207:13404:78529/1,	D2FGHACXX130903:1:2113:17876:5634,	D2FUTACXX130901:7:1313:12267:76680,D2B83ACXX130818:7:2306:9281:43337,D2BCKACXX130819:3:1312:16938:33642,
chr1_85028940_-:chr1_84967653_-	readthrough	0	na	6	5	4	80	4	80	1	0	0	100	100	0	0	na	na	GT	AG	85029034	84967554	1	1	61287	ENSG00000117151.8	ENSG00000174021.6	CTBS	GNG5	protein_coding	protein_coding	D2BCKACXX130819:2:2303:16617:66402/1,D2BCKACXX130819:3:2208:18641:50786/2,D2B83ACXX130818:4:1203:2491:94531/1,D2FGHACXX130903:3:1304:5219:96011/1,C29TWACXX130819:5:1204:4061:22229/2,	D2FGHACXX130903:4:2202:4458:27703,	na
chr12_54379794_+:chr12_54446944_+	readthrough	0	na	3	1	1	100	0	0	2	0	0	100	100	0	0	na	na	GT	AG	54379727	54446976	1	1	67150	ENSG00000273049.1,ENSG00000180818.4	ENSG00000198353.6	RP11-834C11.12,HOXC10	HOXC4	protein_coding,protein_coding	protein_coding	D2B75ACXX130819:6:2312:19783:40191/2,	D2FGHACXX130903:5:2110:4397:86231,C29TWACXX130819:3:1308:9764:73303,	na
